comment,rating,company_name,company_logo,company_website
"When I arrived to pick up the van I was told that because I am Illinois resident with Illinois license I have only limited mileage per day instead of unlimited mileage as it was shown on the website when I reserved the van. There was a sign in the office stated that if I’m out of state license holder the mileage is unlimited but if I am a Illinois state license holder I have limited mileage.  I think this is discrimination, Because I am a local resident.I I will never rent again from you guys.",1,Airport Van Rental,//s3-eu-west-1.amazonaws.com/tpd/logos/57a202650000ff0005931059/0x0.png,https://www.airportvanrental.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
"I found it a bit confusing, not clear.  Was I creating a new profile or updating an existing one.",1,CareerBuilder,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/542c8d2600006400057aad04/198x149.png,http://www.careerbuilder.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
more jobs need to be posted but overall ok website.,1,CareerBuilder,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/542c8d2600006400057aad04/198x149.png,http://www.careerbuilder.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
"Prices are not as good as they used to be. When you shop around, they are really only competitive if they have promotions, and not always. Should display prices including GST, not add it at the checkout.",1,Strawberrynet.com,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/4691d0e800006400050022c4/198x149.png,http://strawberrynet.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
"Slow and spotty. Not the worst, but far from great speeds and connection.",1,HughesNet,//s3-eu-west-1.amazonaws.com/tpd/screenshots/4f590cc80000640005137cef/198x149.png,http://hughesnet.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
Control panel had to be replaced and now the alarm does not deactivate when put your code in the door panel,1,Vivint Smart Home,//s3-eu-west-1.amazonaws.com/tpd/screenshots/5148b46800006400052453ff/198x149.png,http://www.vivint.com/en/?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
When I asked for the release of transaction it took long time to send the money to the recipient.,1,TRANSFAST,//s3-eu-west-1.amazonaws.com/tpd/screenshots/5428ce7b00006400057a9bb3/198x149.png,https://www.TRANSFAST.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
"The X-rays that were taken, at the beginning of my appointment, was the worst experience I have ever had. He took 26 and each one was painful, some extremely so. One of them set off my gag reflex. I have previously always had good experiences with dentists. This was my first in this office and with this type of X-ray. I won't go through that again.",1,1-800-DENTIST,//s3-eu-west-1.amazonaws.com/tpd/logos/58dbfa330000ff00059f7711/0x0.png,http://1800dentist.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
I had no problem with the filter at all... works well and is the correct fit.  The reason for only 3 stars is due to the amount of time it took to receive my filters.  My order was placed on November 24th yet it did not arrive until December 12th....,1,DiscountFilters.com,//s3-eu-west-1.amazonaws.com/tpd/screenshots/574e03de0000ff00058dbdd9/198x149.png,https://www.discountfilters.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
well they sent me a misprinted product.,1,4AllPromos,//s3-eu-west-1.amazonaws.com/tpd/logos/5bec3fb0a12c200001c412db/0x0.png,https://www.4allpromos.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
Ordered 2 elasticized green table covers. Invoice indicates green received red! Needed them this weekend.,1,Miles Kimball,//s3-eu-west-1.amazonaws.com/tpd/screenshots/496b0cf2000064000504082e/198x149.png,https://www.mileskimball.com/?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
It was ok ordering but once order placed no info given as to how or when it will be shipped,1,Buydig,//s3-eu-west-1.amazonaws.com/tpd/screenshots/46d9f3cd00006400050106e5/198x149.png,http://www.buydig.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
Not package carefully 4 ornaments came broken. I asked them to discount the price & they didn’t respond.,1,Miles Kimball,//s3-eu-west-1.amazonaws.com/tpd/screenshots/496b0cf2000064000504082e/198x149.png,https://www.mileskimball.com/?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
"website unable to find product by item#, had to drill down to find item to order.",1,ComplianceSigns,//s3-eu-west-1.amazonaws.com/tpd/screenshots/542b1c0a00006400057aa75e/198x149.png,http://www.compliancesigns.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
"I really love the shade I got, the brunette is great. I'm blonde and the shade was perfect. The only thing is it doesn't stay on for more than two days. I wash my face every night, so it ends up coming off.",1,Wunder2,//s3-eu-west-1.amazonaws.com/tpd/screenshots/570f79130000ff00058b8116/198x149.png,http://wunder2.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
Everything looked nice but the fabric feels a little too thin.,1,KILLSTAR,//s3-eu-west-1.amazonaws.com/tpd/logos/5bec37f9a12c200001c41289/0x0.png,http://us.killstar.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
"Wouldn't let me choose seats. Also, took several hours to get me official confirmation emailed to me.",1,Vayama.com,//s3-eu-west-1.amazonaws.com/tpd/logos/4aa6d5d6000064000504b866/0x0.png,http://www.vayama.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
"I love that they come in two days, but another site was free shipping for overnight - can't beat that!  That alone would keep me a customer of Healthy Kin.",1,Healthy Kin,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5135452d0000640005235988/198x149.png,http://www.HealthyKin.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
"I ordered from EZContacts four years ago and was highly satisfied. I ordered from them again a couple weeks ago and have been very frustrated by how long it takes my order to process prior to shipping. EZContacts seems to have a very unusual holiday schedule (they are closed October 14-22), and my orders have taken about 3 weeks to arrive even though at checkout it says it will arrive in about one week. For people whose prescriptions are about to expire, this delay can be highly consequential.",1,EzContacts.com,//s3-eu-west-1.amazonaws.com/tpd/screenshots/577025f00000ff0005919e7e/198x149.png,https://www.ezcontacts.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
You get what you pay for basically. Sometimes you get something well worth the money then other times its cr*p!,1,Tophatter,//s3-eu-west-1.amazonaws.com/tpd/logos/5740843f0000ff00058d2ad7/0x0.png,https://tophatter.com/?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
"Ordered two dresses, they came in a few days later than expected. Straps were ridiculously long and not adjustable. Cute dresses, just bad measurements",1,Tobi,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/46d6c4a2000064000500e282/198x149.png,http://www.tobi.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
"I bought a full price 2-piece bathing suit for MO this past week. The top I had ordered was unfortunately too big, despite having done research on the manufacturers website to determine which was the appropriate size for my measurements. I was shocked to find a tag on the item which said ""this item is final sale and cannot be returned for credit or refund."" I went back to the item's webpage to investigate how I could have missed such an important detail. Much to my suspicion, ""FINAL SALE"" is not clearly stated anywhere obvious. In fact, you have to click a drop down menu further down the page to find out the item is final sale. I am very disappointed in this return policy. For such a high-end market and clientele, one would think they would be more amenable to returns and exchanges. Now I am stuck with an item that does not fit me, has not been worn, but cannot be returned.",1,Moda Operandi,//s3-eu-west-1.amazonaws.com/tpd/logos/560d8fb70000ff000583edff/0x0.png,http://modaoperandi.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
I've been using Carousel Checks for about 15 years.  I was surprised to see the almost $10 service and handling fee added to the bill at the end. I could have ordered checks from my bank for what Carousel ended up charging me.,1,Carousel Checks,//s3-eu-west-1.amazonaws.com/tpd/logos/512fa1b30000640005231a4b/0x0.png,http://www.CarouselChecks.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
"My daughter received the certificate to get her permit through this program. It fit our budget which was great. I paid extra for her to study the 100 questions for the permit test at the DMV. That seemed to be a waste of money because she failed the DMV test twice in a row.  We took home the booklet from the DMV for her to study.  She liked the free booklet a lot better than the test questions on Idrivesafley.com, and after using it to study she did great on the test and finally passed. When I took her to practice actual driving I didn't realise that none of the mechanics of driving were taught to her in the course. She didn't know what a turn lane was, or simple things that I thought every kid would know, like the fact that you use a blinker to change lanes.  I guess since she always sat in the backseat on her cell phone growing up she hadn't paid attention to basic driving.  She started out trying to use her left foot for the break and the right for the gas. Aye aye aye. She has almost completed her 50 hours of driving, but I'm still not sure that is enough practice, honestly. One time she was making a left turn and looked left, then looked right, waited for the car to pass, then didn't double check again to the left before turning and turned right out in front of a semi. She also got confused while pulling into a parking space, hit the gas and the car lurched onto the sidewalk almost crashing into the window of the store. This was after she had already had twenty hours of practice driving. Her father and I have done all of the instruction. It would have been less nerve wracking to pay someone else, but it saved us hundreds of dollars. I wish the coarse would have included a video similar to Motor Mania and Freewayphobia which is an old Goofy driver's instruction video. Even though it is old it teaches some basic skills I think are still relevant. I found some of the video on youtube I plan to have her and our younger daughter watch it.",1,iDriveSafely,//s3-eu-west-1.amazonaws.com/tpd/screenshots/4d993b5200006400050f6c6a/198x149.png,http://www.idrivesafely.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
